target,probe
NM_001430813.1:241-2382,probe_fc9941d3b6bcb3ed3f70eb55e4656f7119009ca50d6fbfd7fbef3110c7a06a85
NM_001045271.1:269-1591,probe_fc9941d3b6bcb3ed3f70eb55e4656f7119009ca50d6fbfd7fbef3110c7a06a85
NM_001007789.2:291-1802,probe_fc9941d3b6bcb3ed3f70eb55e4656f7119009ca50d6fbfd7fbef3110c7a06a85
XM_005157852.4:294-2537,probe_fc9941d3b6bcb3ed3f70eb55e4656f7119009ca50d6fbfd7fbef3110c7a06a85
XM_005157853.4:294-2534,probe_fc9941d3b6bcb3ed3f70eb55e4656f7119009ca50d6fbfd7fbef3110c7a06a85
XM_005157854.4:294-2435,probe_fc9941d3b6bcb3ed3f70eb55e4656f7119009ca50d6fbfd7fbef3110c7a06a85
NM_001089475.1:99-1694,probe_d701d35aa04a44d44171b005f7106be84b216aa3758fe861f9a284486a957106
XM_021478590.1:150-2132,probe_d701d35aa04a44d44171b005f7106be84b216aa3758fe861f9a284486a957106
XM_021478589.1:150-2135,probe_d701d35aa04a44d44171b005f7106be84b216aa3758fe861f9a284486a957106
XM_021478588.1:150-2147,probe_d701d35aa04a44d44171b005f7106be84b216aa3758fe861f9a284486a957106
XM_021478587.1:150-2147,probe_d701d35aa04a44d44171b005f7106be84b216aa3758fe861f9a284486a957106
XM_021467236.1:1-1614,probe_f910d056f507fd7536dd8c7d8293a86aa96a2ecf48dd5966aeba6db481e905ba
XM_021473118.1:1-5112,probe_ec60b58caa2130d75e11b815168f69e279ac18346eb8643ae4687b9b0f0beb74
XM_009299214.3:609-5720,probe_ec60b58caa2130d75e11b815168f69e279ac18346eb8643ae4687b9b0f0beb74
XM_021473114.1:273-5384,probe_ec60b58caa2130d75e11b815168f69e279ac18346eb8643ae4687b9b0f0beb74
XM_021473111.1:278-5389,probe_ec60b58caa2130d75e11b815168f69e279ac18346eb8643ae4687b9b0f0beb74
XM_021478207.1:131-2380,probe_d5d70e1c34c61cbc1c81f63a8b8bd3a3141ba5842a6461203d1b21f2a958b2b7
NM_200136.1:70-2247,probe_d5d70e1c34c61cbc1c81f63a8b8bd3a3141ba5842a6461203d1b21f2a958b2b7
NM_181330.3:51-1778,probe_e532294febc76a0d47319d4e2a1daf18fbadd84a18c755c12f3ff8b00204f997
NM_001114849.1:353-1717,probe_f39a4ba43d06275bb47ceedb927a1b4ff903c8a30db7632bb62b56fe98fd6b04
NM_205620.2:44-958,probe_742c214fdb478c582f1e689f5857cf42ba147e94b04cbc0cec6a5017df2411db
XM_021478222.1:190-1128,probe_742c214fdb478c582f1e689f5857cf42ba147e94b04cbc0cec6a5017df2411db
NM_001013460.3:65-817,probe_a17674aa92dac58273f08626df6ec24eba19e48b7851814fad9b98fc1ee87484
NM_201158.1:108-1778,probe_5d63fc68445e883ee0bf773d888d6a3600a278e808b65115c8b6563c4bba717d
NM_001083123.1:364-2970,probe_fa36b6b07e85363e38ac7d475927d3858c88563cd52557040e892b65ee5bf51e
NM_001076717.2:337-2151,probe_fc98c120458ff01bb4dfcaa2f51cebb0f0fd5c2b993c0268b823770c9e65f700
XM_021470222.1:351-2123,probe_fc98c120458ff01bb4dfcaa2f51cebb0f0fd5c2b993c0268b823770c9e65f700
NM_001083547.1:106-2481,probe_b1cfef539372f5922d0a060a2bba03d6c5260a596cac506d09de3bf557fb397c
NM_130957.2:29-2707,probe_f36eb6fa2f240d0f4345673f93e9447929342639383f723876f54e8eb3207fcc
XM_009294633.3:639-3317,probe_f36eb6fa2f240d0f4345673f93e9447929342639383f723876f54e8eb3207fcc
XM_021468354.1:640-3315,probe_f36eb6fa2f240d0f4345673f93e9447929342639383f723876f54e8eb3207fcc
XM_009298033.3:79-4683,probe_fc2e32e95d846a331103c4881d8889248a60bc1c67369b04069463c93a77064a
NM_001172647.2:84-4829,probe_fc2e32e95d846a331103c4881d8889248a60bc1c67369b04069463c93a77064a
XM_005170687.4:575-5359,probe_fc2e32e95d846a331103c4881d8889248a60bc1c67369b04069463c93a77064a
XM_021470491.1:592-2937,probe_fc2e32e95d846a331103c4881d8889248a60bc1c67369b04069463c93a77064a
NM_001089475.1:99-1694,probe_ddfd3233cf4193e01db27a75067be8d83464872ccac0a56d2ab1cb8f2369394e
XM_021478590.1:150-2132,probe_ddfd3233cf4193e01db27a75067be8d83464872ccac0a56d2ab1cb8f2369394e
XM_021478589.1:150-2135,probe_ddfd3233cf4193e01db27a75067be8d83464872ccac0a56d2ab1cb8f2369394e
XM_021478588.1:150-2147,probe_ddfd3233cf4193e01db27a75067be8d83464872ccac0a56d2ab1cb8f2369394e
XM_021478587.1:150-2147,probe_ddfd3233cf4193e01db27a75067be8d83464872ccac0a56d2ab1cb8f2369394e
NM_001098732.1:55-519,probe_fdb52c4707cecf1b89e4a9ed41b70fe5602f30717616fd0ff22f1dadbf27ed64
NM_131850.1:63-1619,probe_f674dfe8c5d5314b664295448c992e6b1e934dc1e6e2484e2d0a10f3314dc7ec
NM_131154.3:89-1642,probe_fc7a80a9b74fd0f1b156fb6336cde073a3d995c5b460afd77a79d0d9c4e56cc8
XM_001343182.8:558-2690,probe_fdb3c73c7f91573846c1de41a444c74b7a1a2333bb079474bd01261025d77453
NM_001005306.3:161-1330,probe_d530a230be0da183498e5c458fa02fea4909aeedb0d613c15808a2f4013fc800
XM_017351221.2:51-2183,probe_ac7fc7c774623cf4f567fdf940d61cea37eb7296592369e11d9306a529c4337b
NM_001110403.1:91-2040,probe_f891e7a26de36ef758f0da1ce4abaa1f01f12c8b9411b33e8a60e456b047b6a9
NM_001316714.1:117-3944,probe_caf5227e277b668ebfd97c2691606a7e4b21ac7f34b304203d7928f323ee3e33
NM_131849.2:2-1132,probe_bfea128ec51d682a1413406239369d40469de192e4a27780d88e616082922633
XM_021468042.1:155-2728,probe_4766d21b10ce59b71c4557ea63f825ea21d0f9d32581a31332099e37df36a0d6
XM_021468041.1:155-2785,probe_4766d21b10ce59b71c4557ea63f825ea21d0f9d32581a31332099e37df36a0d6
NM_213186.1:123-2756,probe_4766d21b10ce59b71c4557ea63f825ea21d0f9d32581a31332099e37df36a0d6
NM_131157.1:32-538,probe_fb5319fcb69dc47ccb8e634f8ec2bda05993924763cd4f29b7f72bd45fe9d153
XM_021473786.1:337-3315,probe_c981ed0c224c99ff03e7331f854d524e495f60300c30b495b52a1e59325842f4
XM_021473785.1:210-3272,probe_c981ed0c224c99ff03e7331f854d524e495f60300c30b495b52a1e59325842f4
XM_017353992.2:337-3315,probe_c981ed0c224c99ff03e7331f854d524e495f60300c30b495b52a1e59325842f4
XM_017353990.2:210-3272,probe_c981ed0c224c99ff03e7331f854d524e495f60300c30b495b52a1e59325842f4
XM_005165229.4:554-8068,probe_e431df544a1829c3c054738cabe61a4828d212c7aff3aba7200cc8650ded42ba
XM_005165231.4:554-8065,probe_e431df544a1829c3c054738cabe61a4828d212c7aff3aba7200cc8650ded42ba
XM_005165230.4:554-8065,probe_e431df544a1829c3c054738cabe61a4828d212c7aff3aba7200cc8650ded42ba
XM_021478724.1:248-1501,probe_f9caa441ed85db67a6e8cf05f97804f21186ed6f215e7a7ddc8e5fd150f1fa81
NM_001098617.1:266-1558,probe_f9caa441ed85db67a6e8cf05f97804f21186ed6f215e7a7ddc8e5fd150f1fa81
XM_005167420.4:353-1645,probe_f9caa441ed85db67a6e8cf05f97804f21186ed6f215e7a7ddc8e5fd150f1fa81
NM_001002048.1:74-1021,probe_d3fdabd48298af88b2f70eae9f4cdb878a0ab5a2bd408a94cc09cd92bc4af6e5
NM_001002599.1:315-1241,probe_ff4397e4009896517dd5d0216b56afbd34c972f78c64423b0d43436f08c95462
XM_021470189.1:536-1915,probe_be0a951df2743357c06139f6db57d3a9c3809886c3a5837c846948c05c4f089c
XM_017353837.2:171-1451,probe_be0a951df2743357c06139f6db57d3a9c3809886c3a5837c846948c05c4f089c
NM_001075111.2:113-1489,probe_be0a951df2743357c06139f6db57d3a9c3809886c3a5837c846948c05c4f089c
NM_001331156.1:138-1415,probe_be0a951df2743357c06139f6db57d3a9c3809886c3a5837c846948c05c4f089c
XM_021469981.1:367-11424,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469982.1:366-11414,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469977.1:366-11453,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_009296941.3:366-11468,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469983.1:366-11411,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_009296942.3:366-11435,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_009296944.3:366-11180,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_009296945.3:366-11114,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_009296946.3:366-11030,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469987.1:366-10877,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469988.1:366-10874,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469985.1:366-11342,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_009296943.3:366-11432,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469975.1:367-11472,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469984.1:367-11394,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469976.1:367-11469,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469978.1:367-11445,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469980.1:367-11442,probe_e676247057b894ff8e53202bce597183d8542f7af8b060465c99bfe5b0a9f877
XM_021469981.1:367-11424,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469982.1:366-11414,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469977.1:366-11453,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_009296941.3:366-11468,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469983.1:366-11411,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_009296942.3:366-11435,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_009296944.3:366-11180,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_009296945.3:366-11114,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_009296946.3:366-11030,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469987.1:366-10877,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469988.1:366-10874,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469985.1:366-11342,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_009296943.3:366-11432,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469975.1:367-11472,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469984.1:367-11394,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469976.1:367-11469,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469978.1:367-11445,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021469980.1:367-11442,probe_fb2bc614564b8d51fb40b9c5ce63ac2fd8517a732e6cbd3251e5d5c935257773
XM_021481358.1:16-1710,probe_c4b782463a735a077f15cce25b524804f01fcd9d7bebb9ff94486560d1282eca
XM_005157572.4:155-2014,probe_c4b782463a735a077f15cce25b524804f01fcd9d7bebb9ff94486560d1282eca
NM_200405.1:230-1945,probe_c4b782463a735a077f15cce25b524804f01fcd9d7bebb9ff94486560d1282eca
XM_005157571.4:135-2015,probe_c4b782463a735a077f15cce25b524804f01fcd9d7bebb9ff94486560d1282eca
NM_001003571.1:253-1260,probe_b5ff5b7e0bd9702a98e0111565e25e197d5b441f92b6cb61710a1648154ce1ca
XM_005166214.4:158-2491,probe_e015c0a4fdb07335a6e47f3f1c9480313a826b8e8a9cd2913b06863638f883e7
XM_683131.7:158-2488,probe_e015c0a4fdb07335a6e47f3f1c9480313a826b8e8a9cd2913b06863638f883e7
NM_001161551.1:1-1377,probe_436ed1a93a999700bacae59373ce8ba2380a4429a9000794fd6aff146563cc87
XM_005161184.4:361-1848,probe_436ed1a93a999700bacae59373ce8ba2380a4429a9000794fd6aff146563cc87
XM_005161183.4:364-1866,probe_436ed1a93a999700bacae59373ce8ba2380a4429a9000794fd6aff146563cc87
NM_200136.1:70-2247,probe_fbf58342f6114f87b7d8dae9338175c717b6f82cec2e3318d8474fdee2d33c81
XM_021478207.1:131-2380,probe_fbf58342f6114f87b7d8dae9338175c717b6f82cec2e3318d8474fdee2d33c81
XM_001337745.7:47-1537,probe_aced9a5b66672f66542883f05be8c96cf48ac2a1c6121d8af63331ce43572a3f
NM_198210.2:84-2465,probe_ca904962b37f500f18c692a4a061b013fbe5fb84c29fb367b8c74dc68e3c5e36
NM_001123241.1:85-1545,probe_afbd7a0564a70d2807cc76eb689fcef22583044b549a97f0c122395fb62851d0
XM_005166733.4:819-2282,probe_afbd7a0564a70d2807cc76eb689fcef22583044b549a97f0c122395fb62851d0
NM_001130620.1:1-1980,probe_bf28f9e43db8986fb785ca73e2c1eedf9fc90ab240d75eab9366f12aa660b5e1
NM_001111186.1:19-1941,probe_a0206373fc249035f3201d8a01e9d58de4f652fea73bbab249845331cc5a9735
XM_005166714.4:1047-3347,probe_a0206373fc249035f3201d8a01e9d58de4f652fea73bbab249845331cc5a9735
NM_001291499.1:38-2059,probe_d9d717635744e742e755c5cf41d40a7e6ce2a7cb87bd71ae35331dea0ffc6440
NM_001089476.1:55-1305,probe_6c8691c56ee96d71149f53a8f6dbb1da95dd70e1daed7c306b61dd91bc332854
NM_152954.1:40-1518,probe_fa40525889cbbc4e063ed62db5e90a01e2b65314c4379bbc54a7be371c039d35
XM_005159501.4:1-1467,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_009294157.3:840-1562,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467984.1:199-1725,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467985.1:383-1630,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467986.1:378-1625,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467988.1:320-1567,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467987.1:338-1585,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467989.1:333-1580,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_021467990.1:275-1522,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
NM_131340.1:366-1526,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
XM_005159502.4:201-1640,probe_f6a063dd24daf8437effdd51a1510cc79198eac411dab59e9333a966f751e738
NM_201315.2:156-1997,probe_e369aeeabd3106a4f1c72b2aea4cd2592821bcba59519d0fa20df78cc4d3035f
NM_199773.1:118-1131,probe_e4fc51f8dee77947ffcde0a8fa31b33d11a8267c8229bf9243bcb36b20899411
NM_001083547.1:106-2481,probe_fc0784df2c315e6e0f6a04241e1a52eeda4a0dc753872b816ee4a75b6f5bcaa4
NM_213493.1:282-1520,probe_5634021bd413cbdc9ac292707a46ce77cb3c16e222457162cd1d5cd8886398aa
NM_001039828.1:89-2248,probe_bb96a684367fa155bb13ddeacffdcf064e9c586d6577c0ba49e8355adf433752
XM_009304974.3:328-4290,probe_de88ed0a2612796e014985985c03b1f9964dddde9556253df78d9bf14dbcd2f3
NM_001024816.2:468-3290,probe_c95c420761bdcb3924a4ad863d4233fa9e63ae59a010ce7aa8fd5a9b2fc8a4f9
NM_213422.2:21-1631,probe_bdac27326d237fb6635d27d18e5d4f66fe8ddad01ee06b5b09beb0c76eff71ee
XM_021481358.1:16-1710,probe_f7f99e7cae54899e3452493798db3639f646520dbf8c75a5ff0032a52be4a489
XM_005157572.4:155-2014,probe_f7f99e7cae54899e3452493798db3639f646520dbf8c75a5ff0032a52be4a489
XM_005157571.4:135-2015,probe_f7f99e7cae54899e3452493798db3639f646520dbf8c75a5ff0032a52be4a489
NM_200405.1:230-1945,probe_f7f99e7cae54899e3452493798db3639f646520dbf8c75a5ff0032a52be4a489
NM_001308830.1:1-900,probe_ff853fa4bbdaa5d808277890ea3c4ce9a080758e13b41e24fdccd33da2383da8
NM_001082875.1:103-1002,probe_ff853fa4bbdaa5d808277890ea3c4ce9a080758e13b41e24fdccd33da2383da8
NM_001079947.1:106-1005,probe_ff853fa4bbdaa5d808277890ea3c4ce9a080758e13b41e24fdccd33da2383da8
NM_001082876.1:95-994,probe_ff853fa4bbdaa5d808277890ea3c4ce9a080758e13b41e24fdccd33da2383da8
XM_005163177.4:561-1706,probe_fc340d885c3bf5bd90eb636c4fecc1501bedb77f092df3107a872db7b84c86f4
NM_001025184.1:37-693,probe_bf80286d9ca08a2100b273e3a575c6371b64b4583d68b19ea9cb07dec9281724
XM_005163062.2:66-722,probe_bf80286d9ca08a2100b273e3a575c6371b64b4583d68b19ea9cb07dec9281724
XM_005163063.3:74-730,probe_bf80286d9ca08a2100b273e3a575c6371b64b4583d68b19ea9cb07dec9281724
NM_001079704.2:7-1515,probe_f7d73ac01dc4f5a3534317ceb80456941c51de346ef89204f946c56ecbd5adbc
XM_021473128.1:1-1515,probe_f7d73ac01dc4f5a3534317ceb80456941c51de346ef89204f946c56ecbd5adbc
NM_200512.1:10-1377,probe_f7d73ac01dc4f5a3534317ceb80456941c51de346ef89204f946c56ecbd5adbc
XM_005163733.4:375-1886,probe_f7d73ac01dc4f5a3534317ceb80456941c51de346ef89204f946c56ecbd5adbc
XM_021468042.1:155-2728,probe_fafbae1b69707e142d23cf3ab6f95a97702e832456f397db6b98f4a89439908e
XM_021468041.1:155-2785,probe_fafbae1b69707e142d23cf3ab6f95a97702e832456f397db6b98f4a89439908e
NM_001037385.1:181-1383,probe_e2d9767688db7265d08b3c8994a518fd0768a1cb1f3bda9df6690239db5029cc
NM_001001946.4:96-1229,probe_c54d2769736321436c3a5b6fddf874ffc400df44491655a75ceb3db72258d5e8
XM_017351764.2:1329-4064,probe_fd84750048637e2a7df0f2d054f23f650e3c06e2935e941cc4fafecd8a21cc73
XM_017351763.2:1329-4163,probe_fd84750048637e2a7df0f2d054f23f650e3c06e2935e941cc4fafecd8a21cc73
XM_017351762.2:930-3869,probe_fd84750048637e2a7df0f2d054f23f650e3c06e2935e941cc4fafecd8a21cc73
XM_681540.8:319-18060,probe_a819015a312e4d242a13fe69e7312a4add0c6a1863971176caf91b81c88b91fb
NM_212811.1:102-1958,probe_7d65212d6b600497ea3c9b33846b8a5b5df7e2b8f2f703b520ec1676bf0e66c3
NM_001007038.1:1-3984,probe_d7273f7a0f8e42ad207bc164aca3206d27134eef221823cc2e9892ba2ef553e3
XM_021474229.1:152-2485,probe_cad164677abff5bd78e091cdd2d0913daba6be0e52496a4115d9329919b811cb
XM_021474228.1:135-4781,probe_cad164677abff5bd78e091cdd2d0913daba6be0e52496a4115d9329919b811cb
XM_009305874.3:152-2485,probe_cad164677abff5bd78e091cdd2d0913daba6be0e52496a4115d9329919b811cb
XM_005155760.4:135-4781,probe_cad164677abff5bd78e091cdd2d0913daba6be0e52496a4115d9329919b811cb
XM_021479751.1:152-2485,probe_cad164677abff5bd78e091cdd2d0913daba6be0e52496a4115d9329919b811cb
XM_021479750.1:135-4781,probe_cad164677abff5bd78e091cdd2d0913daba6be0e52496a4115d9329919b811cb
XM_001920827.7:167-7129,probe_f59ae63867cf8b698e0cba70ce48c87192229e9b23ae1b7be435d0e146bd266a
XM_009305796.2:167-7153,probe_f59ae63867cf8b698e0cba70ce48c87192229e9b23ae1b7be435d0e146bd266a
XM_001918962.7:161-6970,probe_e44f9375b2f8af8622365e4c98e1a6051d7e371a7d1f0c6b1931516c0f5bf26c
XM_005170566.4:161-6934,probe_e44f9375b2f8af8622365e4c98e1a6051d7e371a7d1f0c6b1931516c0f5bf26c
XM_005170565.4:161-6976,probe_e44f9375b2f8af8622365e4c98e1a6051d7e371a7d1f0c6b1931516c0f5bf26c
XM_009306371.3:258-4877,probe_e4ae55d3987f28800db867eee543ec59ef2182bacff8390398d928b184e3997a
XM_009306370.3:258-4880,probe_e4ae55d3987f28800db867eee543ec59ef2182bacff8390398d928b184e3997a
XM_009306372.3:258-4877,probe_e4ae55d3987f28800db867eee543ec59ef2182bacff8390398d928b184e3997a
XM_009306374.3:262-3684,probe_e4ae55d3987f28800db867eee543ec59ef2182bacff8390398d928b184e3997a
XM_009306375.3:262-3585,probe_e4ae55d3987f28800db867eee543ec59ef2182bacff8390398d928b184e3997a
NM_001110403.1:91-2040,probe_fb7cbc475f4680942a0afaceb39066e14ee6de1137cdfd5e63185ac9c9d31e35
NM_131584.1:289-4134,probe_e9f6f985b42f7eab2c577ca388080ba347ade9ba9165fa61d6cf041c705a6a84
NM_001099236.1:117-758,probe_e5b760bcbc71b1197ad12f8b040abbe147fc83b6a42af14960a04450f34b2a62
XM_021477364.1:122-1972,probe_b181b56ba3b3a10f0c3429c71cc6f01740c2d6b4fdda141f853305ce81ab5c9b
XM_021477365.1:290-1948,probe_b181b56ba3b3a10f0c3429c71cc6f01740c2d6b4fdda141f853305ce81ab5c9b
XM_005166405.4:123-1853,probe_b181b56ba3b3a10f0c3429c71cc6f01740c2d6b4fdda141f853305ce81ab5c9b
NM_001201361.1:70-1920,probe_b181b56ba3b3a10f0c3429c71cc6f01740c2d6b4fdda141f853305ce81ab5c9b
NM_199610.2:95-1609,probe_fa1ee6cfc621ece1ace7b13f9adc6e58ed97fc8c973c4620803ae8291c4193c2
XM_680223.9:552-2837,probe_fddf24d78eba0f5c3dcf83658ed7d4705418d3e3e1f4bf985db45aa68876fe0d
XM_693928.6:449-2521,probe_d1192734f1f30a2f4c4bfc2b990396b9b56e1f266f733dbabda7ccd5980859ee
XM_021477958.1:447-2519,probe_d1192734f1f30a2f4c4bfc2b990396b9b56e1f266f733dbabda7ccd5980859ee
XM_021469981.1:367-11424,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469982.1:366-11414,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469977.1:366-11453,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_009296941.3:366-11468,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469983.1:366-11411,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_009296942.3:366-11435,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_009296944.3:366-11180,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_009296945.3:366-11114,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_009296946.3:366-11030,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469987.1:366-10877,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469988.1:366-10874,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469985.1:366-11342,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_009296943.3:366-11432,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469975.1:367-11472,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469984.1:367-11394,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469976.1:367-11469,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469978.1:367-11445,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
XM_021469980.1:367-11442,probe_fe4dd72cc5cf1f6ced85e6ad7b73fe2a04b250f3b4151194308f0cf1dfca2dc6
NM_201313.1:38-1399,probe_e9365bc7243331fd877110fd2ad4f7696d89fcce04b524fadb500d334f4dcbfc
XM_005168471.4:46-1473,probe_e9365bc7243331fd877110fd2ad4f7696d89fcce04b524fadb500d334f4dcbfc
XM_009292460.3:889-1722,probe_b7c8daa4fa4992915a252a4c76f3924dd691b68ec8409fe4c16ce6a44b5d9aed
XM_005158366.4:889-1560,probe_b7c8daa4fa4992915a252a4c76f3924dd691b68ec8409fe4c16ce6a44b5d9aed
NM_001040300.1:80-730,probe_b7c8daa4fa4992915a252a4c76f3924dd691b68ec8409fe4c16ce6a44b5d9aed
XM_005158364.4:889-1614,probe_b7c8daa4fa4992915a252a4c76f3924dd691b68ec8409fe4c16ce6a44b5d9aed
XM_017351362.2:889-1614,probe_b7c8daa4fa4992915a252a4c76f3924dd691b68ec8409fe4c16ce6a44b5d9aed
XM_021468042.1:155-2728,probe_fd06c86afa1bcb693902861e020f1827cbf582f5528638a32020a422560aae2d
XM_021468041.1:155-2785,probe_fd06c86afa1bcb693902861e020f1827cbf582f5528638a32020a422560aae2d
NM_213186.1:123-2756,probe_fd06c86afa1bcb693902861e020f1827cbf582f5528638a32020a422560aae2d
NM_198369.2:83-1573,probe_fd776ea1d2ae9e5740299f0d3bcdf8c7d909a2eebc2e7185ca0ef5ba2c6bf286
NM_001311791.1:32-1549,probe_ffd26d369712603d0c0381e40c4d6a4eb08a37977606341b966935f02d08bfa2
NM_001309465.1:199-7005,probe_896770b6e0b20dd7b6e49cbbac0bfded4fdf1ce1d75989e1185d711244b8090c
XM_687846.9:144-4637,probe_fb550180ef11257da14a9b472e1dfe2b2394bccd1e2985734c778179cc9235d1
XM_021479799.1:145-4659,probe_fb550180ef11257da14a9b472e1dfe2b2394bccd1e2985734c778179cc9235d1
NM_001004587.2:39-1574,probe_fcd939ea3e428994ec5b1e9f6568d3db8ad4f92fee73ce8411f4b1afcfb37c53
